job_title,publish,company,city,description,link,website,date,search_title
Quality Specialist (m/w/d) SQA OtD,vor 1 Woche,HELLA Gruppe,Hamm,Zugleich deckt das Unternehmen mit seiner Business Group Lifecycle Solutions ein breites Service- und Produktportfolio für das Ersatzteil- und Werkstattgeschäft sowie für Hersteller von Spezialahrzeugen ab.,https://www.stepstone.de/stellenangebote--Quality-Specialist-m-w-d-SQA-OtD-Hamm-HELLA-Gruppe--8845157-inline.html,stepstone,2022-11-16,Business_Analyst
Business Analyst - Customer Journey Analytics (m/f/d),vor 6 Tagen,IU Internationale Hochschule,"Home-Office, bundesweit, Berlin, München","Join our team now in full time at one of our locations or 100% remote as Business Analyst - Customer Journey Analytics (m/f/d) . Be part of a growing - start your career at IU! * Train stakeholders to use your Power BI reports in their daily * You have at least two years of professional experience in analytics, website analytics, or controlling - ideally in a digital or startup company * A successfully completed degree in administration, economics, ( informatics, data science or a related field round out your profile",https://www.stepstone.de/stellenangebote--Business-Analyst-Customer-Journey-Analytics-m-f-d-Home-Office-bundesweit-Berlin-Muenchen-IU-Internationale-Hochschule--8859455-inline.html,stepstone,2022-11-16,Business_Analyst
Controller / Business Analyst (w/d/m),vor 2 Wochen,FIEGE Logistik Stiftung & Co. KG,"Münster, Homeoffice möglich",Das FIEGE eCommerce Solutions-Team sucht dich zum nächstmöglichen Zeitpunkt für die Business Unit Digital Services am Standort Münster.,https://www.stepstone.de/stellenangebote--Controller-Business-Analyst-w-d-m-Muenster-Homeoffice-moeglich-FIEGE-Logistik-Stiftung-Co-KG--8880122-inline.html,stepstone,2022-11-16,Business_Analyst
Technical Business Analyst (m/w/d),vor 5 Tagen,AXA Konzern AG,deutschlandweit,"Eine Zertifizierung als BRE ist ebenfalls von Vorteil (CBAP®, CCBA®, CPRE oder Certified Business Architect (DVA) - Insurance Management)",https://www.stepstone.de/stellenangebote--Technical-Business-Analyst-m-w-d-deutschlandweit-AXA-Konzern-AG--8803444-inline.html,stepstone,2022-11-16,Business_Analyst
Junior Business Analyst (m/w/d),vor 2 Wochen,Reply,Frankfurt am Main,Als Business Analyst unterstützt du unser Team in Polen und Frankfurt bei der Kommunikation mit unseren international agierenden Kunden aus der Automobil- und Luftfahrtindustrie * Als Junior begleitest du die Weiterentwicklung von CRM-Systemen in Cloud-Projekten wie z.B. der Oracle Cloud zu anderen Applikationen,https://www.stepstone.de/stellenangebote--Junior-Business-Analyst-m-w-d-Frankfurt-am-Main-Reply--8826834-inline.html,stepstone,2022-11-16,Business_Analyst
Senior Digital Business Analyst (w/m/x),vor 5 Tagen,IBM iX,"Düsseldorf, Home-Office","Idealerweise hast du Erfahrung als Business Analyst/Consultant im Digital Business (z.B. eCommerce, CMS, PIM, DAM, SEO, Marketing) Unsere 1.200+ digitalen Expert*innen in DACH und Kroatien begleiten Menschen, Marken und Organisationen agil und kollaborativ: von der Analyse und Idee über -Case, Design-Vision und MVP-Entwicklung bis zu Roll-Out und Operations. Wir glauben „Good Experience is Good * Als integraler Bestandteil eines Projektteams evaluierst du in der Rolle eines Beraters/ digitale Strategien, die zum digitalen Erfolg deiner Kunden führen",https://www.stepstone.de/stellenangebote--Senior-Digital-Business-Analyst-w-m-x-Duesseldorf-Home-Office-IBM-iX--8808115-inline.html,stepstone,2022-11-16,Business_Analyst
(Junior/Senior) Business Analyst (w/m/d),vor 2 Wochen,ALTER SOLUTIONS Deutschland GmbH,"Düsseldorf, Münster, München, Hamburg, Berlin, bundesweit ( Home-Office)","Als (Junior/Senior) Business Analyst analysierst, strukturierst und vertrittst Du fachliche Anforderungen und entwickelst gemeinsam mit den technischen Stakeholdern die richtigen Lösungsszenarien * Du besitzt fundiertes Know-how und Erfahrung in Requirements Engineering, -Analyse oder System-Analyse",https://www.stepstone.de/stellenangebote--Junior-Senior-Business-Analyst-w-m-d-Duesseldorf-Muenster-Muenchen-Hamburg-Berlin-bundesweit-Home-Office-ALTER-SOLUTIONS-Deutschland-GmbH--7821375-inline.html,stepstone,2022-11-16,Business_Analyst
Robotic Process Automation (RPA) Business Analyst (m/w/d) - bis zu 100 % remote,vor 1 Woche,DZ PRIVATBANK S.A.,"Home-Office, Frankfurt am Main, Berlin, Düsseldorf, Hamburg, Hannover, München, Nürnberg, Stuttgart","An unseren Standorten Frankfurt am Main, Berlin, Düsseldorf, Hamburg, Hannover, München, Nürnberg, Stuttgart oder ortsunabhängig suchen wir zum nächstmöglichen Zeitpunkt einen Robotic Process Automation (RPA) (m/w/d) – bis zu 100 % remote * Identifikation, Evaluierung und -Analyse von RPA-fähigen Prozessen in Zusammenarbeit mit den Fachbereichen * Methodische Fähigkeiten im Bereich -Analyse, Anforderungsmanagement sowie Projektmanagement",https://www.stepstone.de/stellenangebote--Robotic-Process-Automation-RPA-Business-Analyst-m-w-d-bis-zu-100-remote-Home-Office-Frankfurt-am-Main-Berlin-Duesseldorf-Hamburg-Hannover-Muenchen-Nuernberg-Stuttgart-DZ-PRIVATBANK-S-A--8845124-inline.html,stepstone,2022-11-16,Business_Analyst
Web Analyst (d/m/w),vor 1 Woche,Digital Masters GmbH,"Hamburg, Home-Office","Wir vereinen diese drei Kerndisziplinen im Online Business für kleine und große Kunden perfekt miteinander. Zur nächstmöglichen Unterstützung unseres Marketing-Teams suchen wir einen Web (m/w/d) in Vollzeit, gerne ab sofort.",https://www.stepstone.de/stellenangebote--Web-Analyst-d-m-w-Hamburg-Home-Office-Digital-Masters-GmbH--8846392-inline.html,stepstone,2022-11-16,Business_Analyst
Platform Architect / Platform Analyst / Solution Consultant – ServiceNow (m/w/d),vor 2 Wochen,SVA System Vertrieb Alexander GmbH,bundesweit,Zur Verstärkung unseres Teams suchen wir aktuell an einem unserer Standorte deutschlandweit einen Platform Architect / Platform / Solution Consultant – ServiceNow (m/w/d). * Strategische Entwicklung des Kunden bei Digitalisierungsprojekten durch Nutzung sämtlicher Möglichkeiten der ServiceNow-Plattform * Entwicklung von stabilem Lösungsdesign für mehrjährige Kundenprojekte in Abstimmung mit allen Stakeholdern / -Anforderungen,https://www.stepstone.de/stellenangebote--Platform-Architect-Platform-Analyst-Solution-Consultant-ServiceNow-m-w-d-bundesweit-SVA-System-Vertrieb-Alexander-GmbH--8826283-inline.html,stepstone,2022-11-16,Business_Analyst
"Research Manager and Analyst (m/w/d) mit Schwerpunkt PLM, BIM und Fabrikplanung",vor 1 Woche,CONTACT Software GmbH,"München, Augsburg, Ingolstadt oder im Home-Office in Bayern",Identifikation und Entwicklung von datengesteuerten Innovationen für Geschäftswachstum und durch Wertschöpfung durch Prozess- und Datenverständnis,https://www.stepstone.de/stellenangebote--Research-Manager-and-Analyst-m-w-d-mit-Schwerpunkt-PLM-BIM-und-Fabrikplanung-Muenchen-Augsburg-Ingolstadt-oder-im-Home-Office-in-Bayern-CONTACT-Software-GmbH--8870917-inline.html,stepstone,2022-11-16,Business_Analyst
EDI-Analyst (m/w/d),vor 1 Woche,Willi Elbe Gelenkwellen GmbH & Co. KG,"Tamm, Pfedelbach, Rippershausen, Home-Office","bei der Willi Elbe Group in Tamm – als EDI-Analyst (m/w/d) – Standorte Tamm, Pfedelbach, Rippershausen oder Remote * Bachelor-Abschluss in Informatik, Informationstechnologie o. Ä. sowie mind. 5 Jahre Erfahrung als EDI-",https://www.stepstone.de/stellenangebote--EDI-Analyst-m-w-d-Tamm-Pfedelbach-Rippershausen-Home-Office-Willi-Elbe-Gelenkwellen-GmbH-Co-KG--8830104-inline.html,stepstone,2022-11-16,Business_Analyst
