job_title,publish,company,city,description,link,website,date,search_title
Senior Clinical Scientist (Translational Medicine Expert) (f/m/d),vor 2 Wochen,CureVac SE,Rhein-Main-Gebiet,"Discuss plans and data with and integrate their advice to achieve and maintain excellence in the field * Provide analysis, interpretation and integration of immunomonitoring/ biomarker into regulatory documents/ study reports and publications * Managing projects involving clinical sample/ analyses conducted at contractors or academic collaborators",https://www.stepstone.de/stellenangebote--Senior-Clinical-Scientist-Translational-Medicine-Expert-f-m-d-Rhein-Main-Gebiet-CureVac-SE--8839241-inline.html,stepstone,2022-11-19,Data_Scientist
Fullstack Senior Software Engineer (m/w/d),vor 1 Woche,IU Internationale Hochschule,deutschlandweit,"You develop new automation tools to extend our learning media databases in collaboration with our AI product owners, domain experts and key users - We are passionate, competitive, open to everything new - and we love",https://www.stepstone.de/stellenangebote--Fullstack-Senior-Software-Engineer-m-w-d-deutschlandweit-IU-Internationale-Hochschule--8860251-inline.html,stepstone,2022-11-19,Data_Scientist
DataOps Engineer (m/f/d),vor 2 Wochen,Vaillant Group Business Services GmbH,"Remscheid, Home-Office","You contribute to the constant extension and improvement of the data hub infrastructure and work close with and engineers to understand their needs and requirements * You are part of a growing agile community creating the backbone for the digital future of Vaillant * As a member of a newly build team, you support the development and operation of a hub and corresponding interfaces and loads * You are responsible for the implementation, automation, operation and further development of processing pipeline and integrations * Furthermore, you design the integration architecture and infrastructure together with the architects and integrate it in the existing setup * You have been exposed to the",https://www.stepstone.de/stellenangebote--DataOps-Engineer-m-f-d-Remscheid-Home-Office-Vaillant-Group-Business-Services-GmbH--8841355-inline.html,stepstone,2022-11-19,Data_Scientist
Field Service Engineer (m/f/d),vor 1 Woche,Bruker Nano GmbH,"bundesweit, Österreich","Bruker is enabling scientists to make breakthrough discoveries and develop new applications that improve the quality of human life. * Good computer literacy, including familiarity with system hardware and industry standard operating systems",https://www.stepstone.de/stellenangebote--Field-Service-Engineer-m-f-d-bundesweit-Oesterreich-Bruker-Nano-GmbH--8864694-inline.html,stepstone,2022-11-19,Data_Scientist
(Junior/Senior) Business Analyst (w/m/d),vor 3 Wochen,ALTER SOLUTIONS Deutschland GmbH,"Düsseldorf, Münster, München, Hamburg, Berlin, bundesweit ( Home-Office)","Jeder einzelne unserer über 60 Agile Consultants, DevOps Engineers, UI Designer, Java Developer, Cloud Architekten, Test Automatisierer, IoT Experten, Ethical Hacker, Penetration Tester und ist für uns der wichtigste und wertvollste Mitarbeiter.",https://www.stepstone.de/stellenangebote--Junior-Senior-Business-Analyst-w-m-d-Duesseldorf-Muenster-Muenchen-Hamburg-Berlin-bundesweit-Home-Office-ALTER-SOLUTIONS-Deutschland-GmbH--7821375-inline.html,stepstone,2022-11-19,Data_Scientist
Senior Product Manager / Kundenkonto (all genders) - full remote möglich,vor 5 Tagen,Chrono24 GmbH,"Karlsruhe, Home-Office",,https://www.stepstone.de/stellenangebote--Senior-Product-Manager-Kundenkonto-all-genders-full-remote-moeglich-Karlsruhe-Home-Office-Chrono24-GmbH--8915961-inline.html,stepstone,2022-11-19,Data_Scientist
DevOps Engineer (m/w/d),vor 2 Wochen,Bildungsinnovator,"Home-Office, Düsseldorf, Kleve",,https://www.stepstone.de/stellenangebote--DevOps-Engineer-m-w-d-Home-Office-Duesseldorf-Kleve-Bildungsinnovator--8476990-inline.html,stepstone,2022-11-19,Data_Scientist
Systems & Data Manager (m/w/d) Procurement,08.11.2022,Dr. August Oetker Nahrungsmittel KG,Bielefeld,"Als Systems & Data Manager (m/w/d) Procurement verantwortest du das Management unserer IT-Systeme sowie unsere Lieferanten und Dienstleister im internationalen Einkauf und behältst dabei auch Nachhaltigkeitsthemen im Blick. Du trägst durch Lösungsentwicklungen zur Optimierung im internationalen Einkauf bei und stehst bei Systemproblemen beratend zur Seite. Du unterstützt aktiv die internationale IT-Umsetzung durch den Neuaufbau sowie die Betreuung interner und externer Schnittstellen. Du führst eigenverantwortlich System- und Prozessschulungen für internationale Mitarbeiter*innen durch und betreust die internationalen Lieferanten- und Materialstammdaten im SAP/SRM. Darüber hinaus gehört auch die Leitung und Mitarbeit bei internationalen Projekten im Rahmen der IT-Systeme, Prozesse und Stammdaten zu deinen Aufgaben.",https://www.jobware.de/job/systems-data-manager-m-w-d-procurement.1010205235.html,jobware,2022-11-19,Data_Scientist
IT Inhouse Consultant Business Intelligence / Data Analyst (m/w/d),08.11.2022,Wilhelm Böllhoff GmbH & Co. KG,Bielefeld,"Erstellung von Auswertungen, Analysen, Berichten und Planungen Bedienung und Weiterentwicklung bestehender KPIs Zentraler Ansprechpartner für die Entwicklung unternehmensweiter Standardberichte und Dashboards Analyse der Geschäftsanforderungen der weltweiten internen Kunden Erstellung passgenauer technischer BI-Konzepte und deren Umsetzung mithilfe modernster BI-Technologien Durchführung von Marktbeobachtungen und Verfolgung aktueller Trends im BI- und Advanced-Analytics-Umfeld Enge Zusammenarbeit mit den Fachbereichen, um die Berichtslandschaft weiterzuentwickeln und zu administrieren",https://www.jobware.de/job/it-inhouse-consultant-business-intelligence-data-analyst-m-w-d.1010321955.html,jobware,2022-11-19,Data_Scientist
Ausbildung - Duales Studium Wirtschaftsinformatik - Data Science (m/w/d),05.11.2022,Hellmann Worldwide Logistics Germany GmbH & Co. KG,Osnabrück,"Data Science - Duales Studium zum Bachelor of Science (B.Sc.) Experten für Datenanalyse - in vielen Branchen gefragt Data Scientists kennen die Methoden, mit denen sich große Datenmengen aus verschiedenen Quellen nutzbar machen lassen. Sie gestalten Strukturen und Anwendungen für die Analyse. Dazu gehören Datenintegration und -modellierung sowie die Gestaltung der Front-Ends. Wirtschaftsinformatiker bringen bei diesen Aufgaben auch ihre betriebswirtschaftlichen Kenntnisse ein. Deshalb sind sie oft die Verbindung an der Schnittstelle zwischen der IT und den Fachabteilungen. Ein typisches Aufgabengebiet ist der Bereich Business Intelligence. Hierbei handelt es sich um Analysemethoden, die unternehmerische Entscheidungen auf verschiedenen Ebenen unterstützen. Die Arbeitsmarkchancen in diesem Berufszweig sind ausgesprochen gut. Organisation des Studiums Das duale Bachelor-Studium der Wirtschaftsinformatik mit Spezialisierung auf Data Science vermittelt umfassendes theoretisches Wissen und praktische Fähigkeiten auf diesem Gebiet. Typisch für diese Studienform ist der Wechsel von Theorie- und Praxisphasen, der quartalsweise erfolgt. Dafür kooperiert die Hochschule mit Praxispartnern. In diesen Unternehmen können die Studierenden ihre erworbenen Kenntnisse anwenden. Die inhaltliche Ausrichtung und die zeitliche Organisation der praktischen Ausbildung sind mit der FHDW abgestimmt. Das duale Studium dauert sechs Semester und führt zum Abschluss Bachelor of Science.",https://www.jobware.de/job/ausbildung-duales-studium-wirtschaftsinformatik-data-science-m-w-d.1008363745.html,jobware,2022-11-19,Data_Scientist
